username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2018-05-14 06:40;0;0;"I do my best @ jhcartoons because # PeopleComeFirst @RethinkAlabamahttps://twitter.com/jhcartoons/status/992765039152173056 …";;@ @RethinkAlabamahttps;#;"995977102125133824";https://twitter.com/CA_Countryman/status/995977102125133824
;2018-05-14 06:39;1;1;"There is a lot more to a person than who they are in a relationship with, and thank you btw for hosting the debate. Although I didn't have as many chances to share my views I believe that I got to share a good bit.";;;;"995976855344861184";https://twitter.com/CA_Countryman/status/995976855344861184
;2018-05-14 06:37;1;1;"When people speak, I listen. When people speak out, everyone should listen. # rethinkalabamahttps://twitter.com/songbird_63366/status/993865020969713666 …";;;#;"995976363508158464";https://twitter.com/CA_Countryman/status/995976363508158464
;2018-05-14 06:33;0;0;"I believe, as I said at the @ reckonalabama debate, that we shouldn't be taxing peoples ways to sustain life. That's why I would abolish the state tax on groceries. This revenue can be replaced through my economic plan which has several solutions.";;@;;"995975408456790018";https://twitter.com/CA_Countryman/status/995975408456790018
;2018-05-14 06:18;0;1;"Plus like you said it does violate Roe vs Wade so either way, regardless if I was Governor or if Maddox, was Governor it would be the duty of the Executive Office to comply with the order of SCOTUS.";;;;"995971615467950080";https://twitter.com/CA_Countryman/status/995971615467950080
;2018-05-14 06:15;0;0;"I hope you don't mind me answering. I would veto it. Conscious experience of pain doesn't develop till around 30 weeks, first signs of a heartbeat develop around 8 weeks. So arguments the fetus is consciously aware is untrue. So I would veto the bill.";;;;"995970945675350016";https://twitter.com/CA_Countryman/status/995970945675350016
;2018-05-14 03:05;0;0;""Some basic facts, that many people may not realize about my economic plan, that features the strong focus on a statewide recycling effort, that many people may not know. Important facts that many are overlooking.... https://www.facebook.com/rethinkalabama/posts/787718581426788 …";;;;"995923122091184128";https://twitter.com/CA_Countryman/status/995923122091184128
;2018-05-14 00:39;0;0;"https://www.facebook.com/rethinkalabama/posts/787677874764192 …";;;;"995886374694932481";https://twitter.com/CA_Countryman/status/995886374694932481
;2018-05-14 00:37;0;0;"https://www.facebook.com/Countryman4Alabama2018/posts/942985662530352 …";;;;"995885855662399488";https://twitter.com/CA_Countryman/status/995885855662399488
;2018-05-13 19:54;0;0;"https://m.facebook.com/story.php?story_fbid=785911278274185&id=329505890581395 … some are here on my FB. Is there anything specific that you would like to know?";;;;"995814615081799685";https://twitter.com/CA_Countryman/status/995814615081799685
;2018-05-13 14:21;0;1;"I posted a new video to Facebook https://www.facebook.com/C4AG2018/videos/2036726016575078/ …";;;;"995730813156253701";https://twitter.com/CA_Countryman/status/995730813156253701
;2018-05-13 13:59;0;1;"I posted a new video to Facebook https://www.facebook.com/C4AG2018/videos/2036720486575631/ …";;;;"995725212544061441";https://twitter.com/CA_Countryman/status/995725212544061441
;2018-05-13 13:41;1;2;"I posted a new video to Facebookhttps://www.facebook.com/C4AG2018/videos/2036714939909519/ …";;;;"995720828367990784";https://twitter.com/CA_Countryman/status/995720828367990784
;2018-05-13 13:28;1;2;"Houston County Forum https://www.facebook.com/C4AG2018/videos/2036709143243432/ …";;;;"995717393988096001";https://twitter.com/CA_Countryman/status/995717393988096001
;2018-05-13 13:12;0;0;"Houston County Forum https://www.facebook.com/C4AG2018/videos/2036692646578415/ …";;;;"995713343439753216";https://twitter.com/CA_Countryman/status/995713343439753216
;2018-05-13 12:58;0;0;"I posted a new video to Facebook https://www.facebook.com/C4AG2018/videos/2036689433245403/ …";;;;"995709808463548418";https://twitter.com/CA_Countryman/status/995709808463548418
;2018-05-13 12:50;0;0;"I posted a new video to Facebook https://www.facebook.com/C4AG2018/videos/2036682999912713/ …";;;;"995707744924516352";https://twitter.com/CA_Countryman/status/995707744924516352
;2018-05-13 11:16;0;0;"https://www.facebook.com/rethinkalabama/posts/787441274787852 …";;;;"995684123007225863";https://twitter.com/CA_Countryman/status/995684123007225863
;2018-05-13 11:15;0;0;"https://www.facebook.com/Countryman4Alabama2018/posts/942661845896067 …";;;;"995684027641356289";https://twitter.com/CA_Countryman/status/995684027641356289
;2018-05-13 11:15;1;1;""Our schools should be a safe and secure place for parents, teachers, students and administrators. My plan details how I will go about addressing this important issue as Governor, and how we will do it... https://sites.google.com/view/rethinkalabama1/meet-chris/school-safety …";;;;"995683935181930501";https://twitter.com/CA_Countryman/status/995683935181930501
;2018-05-13 11:13;0;0;""Our schools should be a safe and secure place for parents, teachers, students and administrators. My plan details how I will go about addressing this important issue as Governor,... http://sites.google.com/s/0B9XlF4mPVgGfeHZsSjEwdGdQTFU/p/1J6LjqsEhCJ4tlmoKFvpLBb6CoGkvyXFQ/edit …";;;;"995683480171360256";https://twitter.com/CA_Countryman/status/995683480171360256
;2018-05-13 10:46;0;0;""What about our infrastructure? What about our hungry? What about our homeless? I am all for helping other countries, and yes I believe that it is possible, but Trump barely focuses on the United States." Christopher A. Countrymanhttp://www.bbc.com/news/world-asia-44091279 …";;;;"995676538501828609";https://twitter.com/CA_Countryman/status/995676538501828609
;2018-05-13 10:33;0;1;"Retweeted Anne Leader ( @ anneleaderegval): # GunSense in # alpolitics! @electjones27 joins @ TabithaK @ HaganforHouse @ LeeAuman2018 @RethinkAlabama @ WaltMaddox @ Christie4AL @ barrossmith59 @ McDonaldforAL... https://www.facebook.com/chris.countryman.7545/posts/2078367179105904 …";;@ @electjones27 @ @ @ @RethinkAlabama @ @ @ @;# #;"995673505843859457";https://twitter.com/CA_Countryman/status/995673505843859457
;2018-05-13 09:18;0;1;"I understand wanting to win. But at any cost? Even electing someone who doesn't care about anyone but themselves. Why?";;;;"995654408707899392";https://twitter.com/CA_Countryman/status/995654408707899392
;2018-05-13 03:57;5;3;""Great news everyone, PARCA has finally agreed to allow me to participate in the Gubernatorial Forum, that I was excluded from. I admit it took some negotiating but nonetheless I will be there. Although they still... https://www.facebook.com/rethinkalabama/posts/787286644803315 …";;;;"995573616019427328";https://twitter.com/CA_Countryman/status/995573616019427328
;2018-05-13 03:56;0;1;""Great news everyone, PARCA has finally agreed to allow me to participate in the Gubernatorial Forum, that I was excluded from. I admit it took some negotiating but nonetheless I will be there. Although... https://www.facebook.com/Countryman4Alabama2018/posts/942486175913634 …";;;;"995573490475560961";https://twitter.com/CA_Countryman/status/995573490475560961
;2018-05-13 03:55;0;1;""Great news everyone, PARCA has finally agreed to allow me to participate in the Gubernatorial Forum, that I was excluded from. I admit it took some negotiating but nonetheless I will be there. Although they still... https://www.facebook.com/C4AG2018/posts/2036507423263604 …";;;;"995573125864665098";https://twitter.com/CA_Countryman/status/995573125864665098
;2018-05-13 00:03;0;0;"https://www.facebook.com/C4AG2018/posts/2036439233270423 …";;;;"995514962691801088";https://twitter.com/CA_Countryman/status/995514962691801088
;2018-05-13 00:03;0;0;"https://www.facebook.com/rethinkalabama/posts/787216371477009 …";;;;"995514830164504576";https://twitter.com/CA_Countryman/status/995514830164504576
;2018-05-13 00:02;1;0;"I am not attacking anyone. I am just stating the facts, and showing why Maddox isn't right for Alabama. Check out these quotes from http://al.com 's story about Walt Maddox. "Susie Smith waged a two-year...https://www.al.com/news/index.ssf/2018/05/walt_maddox_reinvented_tuscalo.html …";;;;"995514696701706240";https://twitter.com/CA_Countryman/status/995514696701706240
;2018-05-12 23:55;0;0;"Check out these quotes from http://al.com 's story about Walt Maddox. "Susie Smith waged a two-year fight against developers who wanted to rezone a section of her neighborhood from residential to big-box... https://www.al.com/news/index.ssf/2018/05/walt_maddox_reinvented_tuscalo.html …";;;;"995512832379715584";https://twitter.com/CA_Countryman/status/995512832379715584
;2018-05-12 23:04;0;0;"https://www.facebook.com/C4AG2018/posts/2036420449938968 …";;;;"995500103539548161";https://twitter.com/CA_Countryman/status/995500103539548161
;2018-05-12 22:38;1;1;"https://www.facebook.com/rethinkalabama/posts/787191934812786 …";;;;"995493453147537410";https://twitter.com/CA_Countryman/status/995493453147537410
;2018-05-12 22:11;2;3;"Endorsements can be important, and I am extremely proud of the ones I do have. Who hasn't endorsed someone, sometimes but not always, can also say a lot about a candidate. So it is with great pleasure and pride that I present to you my 2018 list of my anti-endorsements.";;;;"995486727228837889";https://twitter.com/CA_Countryman/status/995486727228837889
;2018-05-12 20:26;0;2;"I am seriously thinking about featuring my list of anti-endorsements. It's a list of groups, what they represent, that didn't endorse me which shows I'm song something right.";;;;"995460323862831104";https://twitter.com/CA_Countryman/status/995460323862831104
;2018-05-12 17:58;4;5;"We can not keep electing the same career politicians, doing the same things and expecting different results. That's pure insanity! We must stand together to create a legacy...https://www.youtube.com/attribution_link?a=kMCxi8w2K4w&u=%2Fwatch%3Fv%3DY96WY5Do_bs%26feature%3Dshare …";;;;"995423104951205888";https://twitter.com/CA_Countryman/status/995423104951205888
;2018-05-11 11:48;0;0;"https://www.facebook.com/chris.countryman.7545/posts/2077455185863770 …";;;;"994967512235331584";https://twitter.com/CA_Countryman/status/994967512235331584
;2018-05-11 11:47;0;0;"Wow. I forgot this nugget of truth that Bruce Munger shared with me. LOL https://www.facebook.com/chris.countryman.7545/posts/2077454932530462 …";;;;"994967333000175616";https://twitter.com/CA_Countryman/status/994967333000175616
;2018-05-11 11:47;0;0;"Wow. I forgot this nugget of truth that Bruce Munger shared with me. LOL https://www.facebook.com/chris.countryman.7545/posts/2077454912530464 …";;;;"994967326943600640";https://twitter.com/CA_Countryman/status/994967326943600640
;2018-05-10 01:18;2;6;"WE CAN WIN ON JUNE 5th. PLEASE SHARE, SHARE, SHARE! I look forward to serving as the next Governor of Alabama! Together we can create a legacy in Alabama that we can all be proud of. https://www.facebook.com/C4AG2018/posts/2035030626744617 …";;;;"994446682397052928";https://twitter.com/CA_Countryman/status/994446682397052928
;2018-05-10 01:18;1;3;"WE CAN WIN ON JUNE 5th. PLEASE SHARE, SHARE, SHARE! I look forward to serving as the next Governor of Alabama! Together we can create a legacy in Alabama that we can all be proud of. https://www.facebook.com/Countryman4Alabama2018/posts/940945012734417 …";;;;"994446607339933696";https://twitter.com/CA_Countryman/status/994446607339933696
;2018-05-10 01:17;3;1;"WE CAN WIN ON JUNE 5th. PLEASE SHARE, SHARE, SHARE! I look forward to serving as the next Governor of Alabama! Together we can create a legacy in Alabama that we can all be proud of. https://www.facebook.com/rethinkalabama/posts/785911278274185 …";;;;"994446358324105217";https://twitter.com/CA_Countryman/status/994446358324105217
;2018-05-10 01:15;0;0;"THE RETHINK ALABAMA CAMPAIGN Economic Development Plan Addressing Alabama's Issues Poverty, Jobs, Education, Clean Energy, and more... How great would it be if we could finally have honest leaders in... https://www.facebook.com/chris.countryman.7545/posts/2076785869264035 …";;;;"994445844547014656";https://twitter.com/CA_Countryman/status/994445844547014656
;2018-05-09 19:00;7;5;"Retweeted Bruce Munger ( @ BruceCountryman): pic.twitter.com/sel0LCocjV https://twitter.com/BruceCountryman/status/934655801645584384/photo/1?utm_source=fb&utm_medium=fb&utm_campaign=RethinkAlabama&utm_content=994351354113150976 …";;@;;"994351377714475009";https://twitter.com/CA_Countryman/status/994351377714475009
;2018-05-09 18:56;0;0;"Retweeted Christopher A. Countryman (@RethinkAlabama): We are about 4 weeks away from the primary voting day, and I am not giving up on anyone. We've come this far, and I believe we'll win on June 5th and... https://www.facebook.com/chris.countryman.7545/posts/2076679132608042 …";;@RethinkAlabama;;"994350475607724032";https://twitter.com/CA_Countryman/status/994350475607724032
;2018-05-09 08:47;0;0;"https://www.facebook.com/rethinkalabama/posts/785593881639258 …";;;;"994197259318423552";https://twitter.com/CA_Countryman/status/994197259318423552
;2018-05-09 08:47;0;0;"https://www.facebook.com/Countryman4Alabama2018/posts/940606829434902 …";;;;"994197196340948992";https://twitter.com/CA_Countryman/status/994197196340948992
;2018-05-09 08:47;0;0;"https://www.facebook.com/C4AG2018/posts/2034727800108233 …";;;;"994197135808778240";https://twitter.com/CA_Countryman/status/994197135808778240
;2018-05-09 08:46;4;3;"We are about 4 weeks away from the primary voting day, and I am not giving up on anyone. We've come this far, and I believe we'll win on June 5th and then again on November 6th. But I still need your help, especially these last few weeks....https://www.paypal.me/rethinkalabama";;;;"994196934561804288";https://twitter.com/CA_Countryman/status/994196934561804288
;2018-05-09 08:07;0;0;"CAC POLICY FACT: In India they've made bricks out of recycled plastic that withstood earthquake testing at 9.5 on the richter scale & lasts 10 times longer than regular bricks.";;;;"994187196272955392";https://twitter.com/CA_Countryman/status/994187196272955392
;2018-05-09 07:52;0;0;"One guy who watched the Reckon debate said he'd rather me lie to him, than to hear me answer honestly, because I mentioned my husband Bruce in my answer. — feeling meh";;;;"994183292806103040";https://twitter.com/CA_Countryman/status/994183292806103040
;2018-05-08 23:37;0;1;"Thank you. Sometimes it gets busy, but I do my best to always listen and respond. Thank you for your support sir.";;;;"994058646442184704";https://twitter.com/CA_Countryman/status/994058646442184704
;2018-05-08 23:34;0;1;"Yes we can make this happen. Innovative leadership is the key # CountrymanJune5th";;;#;"994057999827263488";https://twitter.com/CA_Countryman/status/994057999827263488
;2018-05-08 19:03;1;1;"This is how we address the budget shortfall in Alabama. We create jobs, that helps clean up the environment, that produces resources that can be repurposed for use in infrastructure, that can assist in short term... https://www.facebook.com/C4AG2018/posts/2034495903464756 …";;;;"993989737017946112";https://twitter.com/CA_Countryman/status/993989737017946112
;2018-05-08 15:40;0;0;"https://www.facebook.com/rethinkalabama/posts/785302111668435 …";;;;"993938696838746115";https://twitter.com/CA_Countryman/status/993938696838746115
;2018-05-08 15:25;0;0;"If you're a candidate with integrity, solid solutions & are willing to do a little hard work then you shouldn't have to pay a consulting firm over $100,000 of taxpayer funded campaign donations just to give yourself an advantage over other candidates. # IntegrityIsEverything";;;#;"993934850599120896";https://twitter.com/CA_Countryman/status/993934850599120896
;2018-05-08 13:42;0;0;"Choose multiple options! - Poll on http://strawpoll.com https://strawpoll.com/r68e4ggp#.WvHhcvmLFYI.facebook …";;;#;"993909011371216896";https://twitter.com/CA_Countryman/status/993909011371216896
;2018-05-07 22:35;1;2;"I like the way Toomey said it, WELL regulated. Even our founding fathers understood this. Within a checks and balances system "well regulated" would imply that not one person has complete authority, rather all branches and responsible gun owners work...https://twitter.com/JimToomey1/status/993677212124663808 …";;;;"993680637105188864";https://twitter.com/CA_Countryman/status/993680637105188864
;2018-05-07 22:34;0;0;"I like the way Toomey said it, WELL regulated. Even our founding fathers understood this. Within a checks and balances system "well regulated" would imply that not one person has complete authority, rather all branches and responsible gun owners work together to pass # CSGLhttps://twitter.com/JimToomey1/status/993677212124663808 …";;;#;"993680580159123463";https://twitter.com/CA_Countryman/status/993680580159123463
;2018-05-07 22:22;0;3;"The 2nd Ammendment was never meant to be a blanket cover for unbridled or unchecked gun ownership. Responsible gun ownership means being willing to understand that and to work with us to pass common sense gun laws that protects lives and prevents tragedy.";;;;"993677540815405056";https://twitter.com/CA_Countryman/status/993677540815405056
;2018-05-07 22:08;0;2;"So simply put some firearms are potentially, as technology gets more advanced along with the firearms abilities, even more deadly and not appropriate for universal use or ownership. With responsible gun ownership comes adherence to safety protocols to prevent tragedies.";;;;"993673867804708866";https://twitter.com/CA_Countryman/status/993673867804708866
;2018-05-07 22:03;0;2;"I am not entirely sure what you mean? I support the second ammendment, however the 2nd Ammendment also never specifically mentioned what firearms were protected under the 2nd Ammendment. It wasn't meant to be a blanket protection for unbridled or checked gun ownership.";;;;"993672726580793344";https://twitter.com/CA_Countryman/status/993672726580793344
;2018-05-07 21:26;0;0;"Retweeted JeffCoDems(AL) ( @ JeffCoALDems): The June 5th Democratic Primary is fast-approaching! Have you checked your voter registration status lately? Have you gotten to know the candidates running in Jefferson County? # ALDems # GOTV https://www.jeffersoncountydemocrats.org/2018/05/your-vote-your-voice-2/ …";;@;# #;"993663273865236480";https://twitter.com/CA_Countryman/status/993663273865236480
;2018-05-06 20:12;0;0;"https://www.facebook.com/Countryman4Alabama2018/posts/939395449556040 …";;;;"993282354494963712";https://twitter.com/CA_Countryman/status/993282354494963712
;2018-05-06 18:07;0;0;"https://www.facebook.com/rethinkalabama/posts/784433721755274 …";;;;"993251043403182080";https://twitter.com/CA_Countryman/status/993251043403182080
;2018-05-06 18:07;0;0;"https://www.facebook.com/Countryman4Alabama2018/posts/939357666226485 …";;;;"993250995579768834";https://twitter.com/CA_Countryman/status/993250995579768834
;2018-05-06 18:06;1;1;"PLEASE ENDORSE COUNTRYMAN FOR GOVERNOR TODAY Please offer your endorsement for Countryman today. It's one of the best ways that other voters can see that Countryman has the support of the people behind him. Let... https://www.facebook.com/C4AG2018/posts/2033559110225102 …";;;;"993250715341438977";https://twitter.com/CA_Countryman/status/993250715341438977
;2018-05-06 14:02;0;1;"HERE ARE SOME NUMBERS FOR YOU FROM MY ECONOMIC PLAN, AND POVERTY POLICY. How would about 12,000 new jobs within two years with an additional 9.5 billion dollars in revenue sound to you.... https://media1.tenor.co/images/4634a9f3cddbab3eac7443efdbad640c/tenor.gif?itemid=5355393 …";;;;"993189205005295617";https://twitter.com/CA_Countryman/status/993189205005295617
;2018-05-06 12:17;0;0;"https://www.facebook.com/C4AG2018/posts/2033431596904520 …";;;;"993162806852759552";https://twitter.com/CA_Countryman/status/993162806852759552
;2018-05-06 12:17;0;0;"https://www.facebook.com/Countryman4Alabama2018/posts/939230729572512 …";;;;"993162736094924800";https://twitter.com/CA_Countryman/status/993162736094924800
;2018-05-06 12:16;0;0;"https://www.facebook.com/rethinkalabama/posts/784333485098631 …";;;;"993162593186480129";https://twitter.com/CA_Countryman/status/993162593186480129
;2018-05-06 12:11;5;3;"ADDRESSING POVERTY IN ALABAMA How We Can Address The Issue Now Back in December the United Nations said that Alabama's poverty ranks up there with the worst on the nation... https://www.facebook.com/chris.countryman.7545/posts/2075207609421861 …";;;;"993161254834405376";https://twitter.com/CA_Countryman/status/993161254834405376
;2018-05-06 09:11;0;0;"Back in December the United Nations said that Alabama's poverty ranks up there with the worst on the nation. Part of my "Economic Redevelopment Plan" addresses this serious and timely concern. To do... https://www.facebook.com/chris.countryman.7545/posts/2075127869429835 …";;;;"993116048454012928";https://twitter.com/CA_Countryman/status/993116048454012928
;2018-05-06 06:19;0;0;"I am not sure who all has seen some of my recent posts, but I have received the "Moms Demand Action" gun sense candidate distinction. Although it isn't an official endorsement I do feel honored to be... https://www.facebook.com/chris.countryman.7545/posts/2075068762769079 …";;;;"993072728872837120";https://twitter.com/CA_Countryman/status/993072728872837120
;2018-05-06 06:07;0;0;"https://www.facebook.com/Countryman4Alabama2018/posts/939091162919802 …";;;;"993069818021629953";https://twitter.com/CA_Countryman/status/993069818021629953
;2018-05-06 06:07;0;0;"https://www.facebook.com/C4AG2018/posts/2033307136916966 …";;;;"993069782122590209";https://twitter.com/CA_Countryman/status/993069782122590209
;2018-05-06 06:06;0;0;"https://www.facebook.com/rethinkalabama/posts/784211781777468 …";;;;"993069599892692992";https://twitter.com/CA_Countryman/status/993069599892692992
;2018-05-06 06:06;0;0;"Filing as a Democrat during qualifying don't make you anymore of a Democrat than walking into a McDonalds makes you a Big-Mac. I'm proud to be Progressive Democrat.";;;;"993069503654264832";https://twitter.com/CA_Countryman/status/993069503654264832
;2018-05-06 05:55;1;1;"I believe that Alabama needs a # citizencandidate as governor, who knows where the citizens are coming from, one who understands their struggles & who will tackle the tough issues we all face. I have the skills & integrity needed & I will be that governor. # VoteCountrymanJune5th";;;# #;"993066610767384576";https://twitter.com/CA_Countryman/status/993066610767384576
;2018-05-06 05:26;0;0;"As candidates for office we should ensure our fellow citizens that our social media accounts are legit and represents the candidate. This shows commitment to the people, and responsibility as a leader. I am the only... https://www.facebook.com/C4AG2018/posts/2033292650251748 …";;;;"993059313403998208";https://twitter.com/CA_Countryman/status/993059313403998208
;2018-05-06 05:25;0;1;"For everyone's general information, and to ensure that you receive relevant and factual information regarding my campaign, this Facebook page has been verified by Facebook as a represented entity of myself and campaign.";;;;"993059090065772544";https://twitter.com/CA_Countryman/status/993059090065772544
;2018-05-05 18:39;5;5;"Retweeted Bruce Munger ( @ BruceCountryman): # ALABAMAISREADY # CAC4ALGOV2018 # RethinkAlabama2018 # Countryman4governor # NoDivide https://twitter.com/RethinkAlabama/status/992615788153589760 …https://twitter.com/RethinkAlabama/status/992615788153589760 …";;@;# # # # #;"992896706135166976";https://twitter.com/CA_Countryman/status/992896706135166976
;2018-05-05 18:36;1;1;"Retweeted Christopher A. Countryman (@RethinkAlabama): Christopher A Countryman is gaining more support daily. It is important that we LET THE PEOPLE KNOW that COUNTRYMAN is a QUALIFIED CANDIDATE THAT CAN... https://www.facebook.com/chris.countryman.7545/posts/2074836319458990 …";;@RethinkAlabama;;"992895826363011072";https://twitter.com/CA_Countryman/status/992895826363011072
;2018-05-05 10:50;0;0;"I am in a great mood today, don't get me wrong though because I am also pissed. The stuff I know, the stuff I know. Stay tuned.";;;;"992778608187002880";https://twitter.com/CA_Countryman/status/992778608187002880
;2018-05-05 10:48;0;0;"And while I am on it. When is Walt Maddox really going to explain to the citizens, who I too represent and who I asked a question for on their behalf at the Reckon debate, what really was the deal with... https://www.facebook.com/chris.countryman.7545/posts/2074685502807405 …";;;;"992777974700232705";https://twitter.com/CA_Countryman/status/992777974700232705
;2018-05-05 10:29;0;0;"MUST READ INFORMATION A recent article in Montgomery based "so called entertainment media website" called IN-MMGroup, or Montgomery Media, reported that a poll was...http://incity-mag.com/recent-political-poll-puts-fields-slight-edge-maddox-alabamas-democratic-governors-race/ …";;;;"992773360416382976";https://twitter.com/CA_Countryman/status/992773360416382976
;2018-05-05 06:48;1;2;"Also I have earned the Gun Sense Candidate Distinction. Please note that receiving the distinction should not be considered a formal endorsement and that multiple candidates running in the same race may receive the Moms Demand Action Gun Sense Candidate distinction.";;;;"992717685791313920";https://twitter.com/CA_Countryman/status/992717685791313920
;2018-05-05 06:48;0;2;"Yes, it's on my FB, I'll send it to you.pic.twitter.com/OEwAFjwN5t";;;;"992717626345390082";https://twitter.com/CA_Countryman/status/992717626345390082
;2018-05-05 00:03;7;7;"Christopher A Countryman is gaining more support daily. It is important that we LET THE PEOPLE KNOW that COUNTRYMAN is a QUALIFIED CANDIDATE THAT CAN take on the the establishment WIN. # RethinkAlabama... https://www.facebook.com/Countryman4Alabama2018/posts/938465136315738 …";;;#;"992615788153589760";https://twitter.com/CA_Countryman/status/992615788153589760
;2018-05-05 00:03;1;2;"Christopher A Countryman is gaining more support daily. It is important that we LET THE PEOPLE KNOW that COUNTRYMAN is a QUALIFIED CANDIDATE THAT CAN take on the the establishment WIN. # RethinkAlabama # NoMoreBigMoney... https://www.facebook.com/C4AG2018/posts/2032726223641724 …";;;# #;"992615732193185792";https://twitter.com/CA_Countryman/status/992615732193185792
;2018-05-04 23:25;0;0;"I posted a new video to Facebook https://www.facebook.com/rethinkalabama/videos/783638871834759/ …";;;;"992606262528565250";https://twitter.com/CA_Countryman/status/992606262528565250
;2018-05-04 11:24;1;4;"Know Your Candidates | Democrat Christopher Countrymanhttp://abc3340.com/news/know-your-candidates/know-your-candidates-democrat-christopher-countryman …";;;;"992424816744517632";https://twitter.com/CA_Countryman/status/992424816744517632
;2018-05-04 05:44;0;0;"You want the truth, it is out there. I have offered what I have found. Even still people choose to remain blinded to the reality of what some people are like. When will the good win and the wicked walk... https://www.facebook.com/chris.countryman.7545/posts/2074134296195859 …";;;;"992339213147402240";https://twitter.com/CA_Countryman/status/992339213147402240
;2018-05-04 00:20;0;0;"Retweeted Christopher A. Countryman (@RethinkAlabama): WASTEFUL GOVERNMENT SPENDING INCLUDES: Not using cheaper clean energy resources when you have them available to use. NOT ON MY WATCH";;@RethinkAlabama;;"992257747956547584";https://twitter.com/CA_Countryman/status/992257747956547584
;2018-05-03 21:25;0;0;"https://www.facebook.com/story.php?story_fbid=937881703040748&id=545476542281268&post_id=545476542281268_937881703040748 …";;;;"992213629805125633";https://twitter.com/CA_Countryman/status/992213629805125633
;2018-05-03 21:25;0;0;"https://www.facebook.com/story.php?story_fbid=937881699707415&id=545476542281268&post_id=545476542281268_937881699707415 …";;;;"992213626479108098";https://twitter.com/CA_Countryman/status/992213626479108098
;2018-05-02 20:33;0;0;"https://www.facebook.com/C4AG2018/posts/2031642250416788 …";;;;"991838118201438208";https://twitter.com/CA_Countryman/status/991838118201438208
;2018-05-02 20:33;0;0;"https://www.facebook.com/Countryman4Alabama2018/posts/937330689762516 …";;;;"991838049838518272";https://twitter.com/CA_Countryman/status/991838049838518272
;2018-05-02 20:32;0;0;"https://www.facebook.com/rethinkalabama/posts/782636421935004 …";;;;"991837903578959873";https://twitter.com/CA_Countryman/status/991837903578959873
;2018-05-02 20:32;0;1;""Back in 2015 I was the first Gubernatorial candidate to suggest an economic development plan that would utilize a revamped recycling program and clean renewable energy policy that would directly benefit our state infrastructure, education system,...https://youtu.be/Cg3OA1s8-SI";;;;"991837851552833536";https://twitter.com/CA_Countryman/status/991837851552833536
;2018-05-02 15:24;2;2;"As Governor of Alabama I'll expand all hate crime laws to include protections to the # LGBTQ community, and push for laws prohibiting # wagediscrimination based on gender or sex. It's time to # RethinkAlabama and elect a real leader. # VoteJune5th for Countryman.";;;# # # #;"991760397635063813";https://twitter.com/CA_Countryman/status/991760397635063813
;2018-05-02 15:09;0;1;"If you want to end corruption in our state government start by doing what a stockholders do when there's a problem with the corporate leadership team. Fire all of them and replace them with new leadership that isn't part of the establishment.";;;;"991756701262057472";https://twitter.com/CA_Countryman/status/991756701262057472
;2018-05-02 14:55;0;0;"Agreed. Part of my economic plan uses the recycling industry to generate new revenue, rebuild and fund infrastructure, fund education and fund healthcare. In Alabama we could generate over 5 million dollars annually starting my first year in office....https://twitter.com/Cleo_LaPeter/status/991746082932748288 …";;;;"991752967312297984";https://twitter.com/CA_Countryman/status/991752967312297984
;2018-05-02 14:54;1;1;"Agreed. Part of my economic plan uses the recycling industry to generate new revenue, rebuild and fund infrastructure, fund education and fund healthcare. In Alabama we could generate over 5 million dollars annually starting my first year in office.https://twitter.com/Cleo_LaPeter/status/991746082932748288 …";;;;"991752932126330885";https://twitter.com/CA_Countryman/status/991752932126330885
;2018-05-02 13:19;7;7;"WASTEFUL GOVERNMENT SPENDING INCLUDES: Not using cheaper clean energy resources when you have them available to use. NOT ON MY WATCH";;;;"991728961255288832";https://twitter.com/CA_Countryman/status/991728961255288832
;2018-05-02 13:12;0;0;"Our state can generate over $500,000,000 in revenue through recycling projects. I'll create up to 5 new recycling facilties to fund state programs.";;;;"991727015156838400";https://twitter.com/CA_Countryman/status/991727015156838400
;2018-05-02 11:58;0;0;"https://www.facebook.com/rethinkalabama/posts/782476898617623 …";;;;"991708410356879360";https://twitter.com/CA_Countryman/status/991708410356879360
;2018-05-02 11:57;0;0;"https://www.facebook.com/rethinkalabama/posts/782476791950967 …";;;;"991708360843186181";https://twitter.com/CA_Countryman/status/991708360843186181
;2018-05-02 11:57;0;0;"Step 1 to safer schools: Concealed surveillance cameras for early detection of threats...message me for my full plan...WE CAN WIN ALABAMA!";;;;"991708310465318913";https://twitter.com/CA_Countryman/status/991708310465318913
;2018-05-02 11:53;1;4;"Healthcare shouldn't be a luxury. That is why I will use funds generated from a lottery & new clean energy & recycling industries to fund Medicare for all.";;;;"991707242142621696";https://twitter.com/CA_Countryman/status/991707242142621696
;2018-05-02 11:46;7;9;"Equality yesterday, equality today, equality forever.";;;;"991705522960240640";https://twitter.com/CA_Countryman/status/991705522960240640
;2018-05-02 11:01;0;0;"Can you inbox me please? That would be great.";;;;"991694208246452229";https://twitter.com/CA_Countryman/status/991694208246452229
;2018-05-02 10:59;0;0;"You are welcome.";;;;"991693761011953664";https://twitter.com/CA_Countryman/status/991693761011953664
;2018-05-02 09:20;0;0;"Take a moment and click on Alabama United's link below to vote in their election poll. Thanks. https://www.facebook.com/rethinkalabama/posts/782406858624627 …";;;;"991668832753344513";https://twitter.com/CA_Countryman/status/991668832753344513
